"Jahr","Stadtquartier (historisch) (Code)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Kontinet BfS","Kontinent BfS (Sort)","Region BfS","Region BfS (Sort)","Land Heimat aktuell (Code)","Land Heimat aktuell (Name)","Land Heimat aktuell (Sort)","Land Heimat historisch (Code)","Land Heimat historisch (Name)","Land Heimat historisch (Sort)","wirtschaftliche Bevölkerung"
"2008","021","21","Wollishofen","Afrika","2","Westafrika","24","8310","Côte d'Ivoire","68","8310","Côte d'Ivoire","75","7"
"2008","021","21","Wollishofen","Afrika","2","Westafrika","24","8312","Gambia","70","8312","Gambia","77","2"
"2008","021","21","Wollishofen","Afrika","2","Westafrika","24","8313","Ghana","71","8313","Ghana","78","6"
"2008","021","21","Wollishofen","Afrika","2","Westafrika","24","8317","Kamerun","74","8317","Kamerun","81","4"
"2008","021","21","Wollishofen","Afrika","2","Westafrika","24","8322","Kongo","79","8322","Kongo","86","1"
"2008","021","21","Wollishofen","Afrika","2","Westafrika","24","8336","Nigeria","93","8336","Nigeria","100","2"
"2008","021","21","Wollishofen","Afrika","2","Westafrika","24","8345","Senegal","101","8345","Senegal","108","2"
"2008","021","21","Wollishofen","Afrika","2","Westafrika","24","8354","Togo","110","8354","Togo","117","2"
"2008","021","21","Wollishofen","Afrika","2","Zentralafrika","23","8323","Dem. Republik Kongo","80","8323","Dem. Republik Kongo","87","1"
"2008","021","21","Wollishofen","Afrika","2","Zentralafrika","23","8358","Uganda","113","8358","Uganda","120","2"
"2008","021","21","Wollishofen","Amerika","3","Karibik","32","8409","Dominikanische Republik","135","8409","Dominikanische Republik","142","6"
"2008","021","21","Wollishofen","Amerika","3","Karibik","32","8418","Haiti","144","8418","Haiti","151","2"
"2008","021","21","Wollishofen","Amerika","3","Karibik","32","8421","Jamaika","147","8421","Jamaika","154","1"
"2008","021","21","Wollishofen","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","9"
"2008","021","21","Wollishofen","Amerika","3","Mittleres Südamerika","35","8405","Bolivien","131","8405","Bolivien","138","3"
"2008","021","21","Wollishofen","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","62"
"2008","021","21","Wollishofen","Amerika","3","Mittleres Südamerika","35","8410","Ecuador","136","8410","Ecuador","143","6"
"2008","021","21","Wollishofen","Amerika","3","Mittleres Südamerika","35","8432","Peru","156","8432","Peru","163","7"
"2008","021","21","Wollishofen","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","15"
"2008","021","21","Wollishofen","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","79"
"2008","021","21","Wollishofen","Amerika","3","Nördliches Südamerika","34","8424","Kolumbien","149","8424","Kolumbien","156","13"
"2008","021","21","Wollishofen","Amerika","3","Nördliches Südamerika","34","8438","Venezuela","162","8438","Venezuela","169","4"
"2008","021","21","Wollishofen","Amerika","3","Südliches Südamerika","36","8401","Argentinien","127","8401","Argentinien","134","6"
"2008","021","21","Wollishofen","Amerika","3","Südliches Südamerika","36","8407","Chile","133","8407","Chile","140","19"
"2008","021","21","Wollishofen","Amerika","3","Zentralamerika","33","8415","Guatemala","141","8415","Guatemala","148","1"
"2008","021","21","Wollishofen","Amerika","3","Zentralamerika","33","8427","Mexico","152","8427","Mexico","159","5"
"2008","021","21","Wollishofen","Asien","4","Nördliches Asien","41","8528","Mongolei","207","8528","Mongolei","215","11"
"2008","021","21","Wollishofen","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8508","China (Volksrepublik China)","195","36"
"2008","021","21","Wollishofen","Asien","4","Ostasien","42","8515","Japan","194","8515","Japan","202","18"
"2008","021","21","Wollishofen","Asien","4","Ostasien","42","8539","Republik Korea","216","8539","Republik Korea","225","5"
"2008","021","21","Wollishofen","Asien","4","Südasien","46","8501","Afghanistan","181","8501","Afghanistan","188","8"
"2008","021","21","Wollishofen","Asien","4","Südasien","46","8506","Sri Lanka","186","8506","Sri Lanka","193","38"
"2008","021","21","Wollishofen","Asien","4","Südasien","46","8510","Indien","189","8510","Indien","197","22"
"2008","021","21","Wollishofen","Asien","4","Südasien","46","8529","Nepal","208","8529","Nepal","216","1"
"2008","021","21","Wollishofen","Asien","4","Südasien","46","8533","Pakistan","211","8533","Pakistan","220","9"
"2008","021","21","Wollishofen","Asien","4","Südasien","46","8546","Bangla Desh","221","8546","Bangla Desh","232","7"
"2008","021","21","Wollishofen","Asien","4","Südostasien","47","8511","Indonesien","190","8511","Indonesien","198","2"
"2008","021","21","Wollishofen","Asien","4","Südostasien","47","8518","Kambodscha","197","8518","Kambodscha","205","1"
"2008","021","21","Wollishofen","Asien","4","Südostasien","47","8525","Malaysia","204","8525","Malaysia","212","4"
"2008","021","21","Wollishofen","Asien","4","Südostasien","47","8534","Philippinen","212","8534","Philippinen","221","12"
"2008","021","21","Wollishofen","Asien","4","Südostasien","47","8537","Singapur","214","8537","Singapur","223","4"
"2008","021","21","Wollishofen","Asien","4","Südostasien","47","8542","Thailand","218","8542","Thailand","228","21"
"2008","021","21","Wollishofen","Asien","4","Südostasien","47","8545","Vietnam","220","8545","Vietnam","231","1"
"2008","021","21","Wollishofen","Asien","4","Südwestasien","45","8560","Armenien","224","8560","Armenien","235","7"
"2008","021","21","Wollishofen","Asien","4","Südwestasien","45","8561","Aserbaidschan","225","8561","Aserbaidschan","236","6"
"2008","021","21","Wollishofen","Asien","4","Südwestasien","45","8562","Georgien","226","8562","Georgien","237","1"
"2008","021","21","Wollishofen","Asien","4","Westasien","44","8512","Irak","191","8512","Irak","199","12"
"2008","021","21","Wollishofen","Asien","4","Westasien","44","8513","Iran","192","8513","Iran","200","19"
"2008","021","21","Wollishofen","Asien","4","Westasien","44","8514","Israel","193","8514","Israel","201","34"
"2008","021","21","Wollishofen","Asien","4","Westasien","44","8523","Libanon","202","8523","Libanon","210","4"
"2008","021","21","Wollishofen","Asien","4","Westasien","44","8541","Syrien","217","8541","Syrien","227","5"
"2008","021","21","Wollishofen","Asien","4","Zentralasien","43","8564","Kirgistan","228","8564","Kirgistan","239","1"
"2008","021","21","Wollishofen","Europa","1","Nordeuropa","11","8206","Dänemark","7","8206","Dänemark","6","15"
"2008","021","21","Wollishofen","Europa","1","Nordeuropa","11","8211","Finnland","10","8211","Finnland","12","17"
"2008","021","21","Wollishofen","Europa","1","Nordeuropa","11","8217","Island","16","8217","Island","18","1"
"2008","021","21","Wollishofen","Europa","1","Nordeuropa","11","8234","Schweden","32","8234","Schweden","35","40"
"2008","021","21","Wollishofen","Europa","1","Osteuropa","12","8260","Estland","49","8260","Estland","55","1"
"2008","021","21","Wollishofen","Europa","1","Osteuropa","12","8261","Lettland","50","8261","Lettland","56","5"
"2008","021","21","Wollishofen","Europa","1","Osteuropa","12","8262","Litauen","51","8262","Litauen","57","4"
"2008","021","21","Wollishofen","Europa","1","Osteuropa","12","8263","Moldova","52","8263","Moldova","58","1"
"2008","021","21","Wollishofen","Europa","1","Osteuropa","12","8264","Russland","53","8264","Russland","59","26"
"2008","021","21","Wollishofen","Europa","1","Osteuropa","12","8265","Ukraine","54","8265","Ukraine","60","12"
"2008","021","21","Wollishofen","Europa","1","Osteuropa","12","8266","Belarus","55","8266","Belarus","62","8"
"2008","021","21","Wollishofen","Europa","1","Südeuropa","16","8214","Griechenland","13","8214","Griechenland","15","33"
"2008","021","21","Wollishofen","Europa","1","Südeuropa","16","8218","Italien","17","8218","Italien","19","447"
"2008","021","21","Wollishofen","Europa","1","Südeuropa","16","8239","Türkei","37","8239","Türkei","40","90"
"2008","021","21","Wollishofen","Europa","1","Südeuropa","16","8242","Zypern","40","8242","Zypern","43","2"
"2008","021","21","Wollishofen","Europa","1","Südosteuropa","17","8201","Albanien","3","8201","Albanien","2","1"
"2008","021","21","Wollishofen","Europa","1","Südosteuropa","17","8205","Bulgarien","6","8205","Bulgarien","5","10"
"2008","021","21","Wollishofen","Europa","1","Südosteuropa","17","8232","Rumänien","30","8232","Rumänien","33","9"
"2008","021","21","Wollishofen","Europa","1","Südosteuropa","17","8250","Kroatien","43","8250","Kroatien","46","98"
"2008","021","21","Wollishofen","Europa","1","Südosteuropa","17","8251","Slowenien","44","8251","Slowenien","47","5"
"2008","021","21","Wollishofen","Europa","1","Südosteuropa","17","8252","Bosnien-Herzegowina","45","8252","Bosnien-Herzegowina","48","51"
"2008","021","21","Wollishofen","Europa","1","Südosteuropa","17","8255","Mazedonien","46","8255","Mazedonien","51","27"
"2008","021","21","Wollishofen","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8220","Jugoslawien","21","1"
"2008","021","21","Wollishofen","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8248","Serbien","49","49"
"2008","021","21","Wollishofen","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8256","Kosovo","52","9"
"2008","021","21","Wollishofen","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8259","Serbien und Montenegro","54","182"
"2008","021","21","Wollishofen","Europa","1","Südwesteuropa","15","8231","Portugal","29","8231","Portugal","32","141"
"2008","021","21","Wollishofen","Europa","1","Südwesteuropa","15","8236","Spanien","34","8236","Spanien","37","136"
"2008","021","21","Wollishofen","Europa","1","Westeuropa","14","8204","Belgien","5","8204","Belgien","4","11"
"2008","021","21","Wollishofen","Europa","1","Westeuropa","14","8212","Frankreich","11","8212","Frankreich","13","93"
"2008","021","21","Wollishofen","Europa","1","Westeuropa","14","8215","Grossbritannien","14","8215","Grossbritannien","16","140"
"2008","021","21","Wollishofen","Europa","1","Westeuropa","14","8216","Irland","15","8216","Irland","17","10"
"2008","021","21","Wollishofen","Europa","1","Westeuropa","14","8223","Luxemburg","21","8223","Luxemburg","24","3"
"2008","021","21","Wollishofen","Europa","1","Westeuropa","14","8227","Niederlande","25","8227","Niederlande","28","54"
"2008","021","21","Wollishofen","Europa","1","Zentraleuropa","13","1000","Schweiz","2","1000","Schweiz","1","11883"
"2008","021","21","Wollishofen","Europa","1","Zentraleuropa","13","8207","Deutschland","8","8207","Deutschland","8","1241"
"2008","021","21","Wollishofen","Europa","1","Zentraleuropa","13","8222","Liechtenstein","20","8222","Liechtenstein","23","11"
"2008","021","21","Wollishofen","Europa","1","Zentraleuropa","13","8229","Österreich","27","8229","Österreich","30","124"
"2008","021","21","Wollishofen","Europa","1","Zentraleuropa","13","8230","Polen","28","8230","Polen","31","40"
"2008","021","21","Wollishofen","Europa","1","Zentraleuropa","13","8240","Ungarn","38","8240","Ungarn","41","27"
"2008","021","21","Wollishofen","Europa","1","Zentraleuropa","13","8243","Slowakische Republik","41","8243","Slowakische Republik","44","16"
"2008","021","21","Wollishofen","Europa","1","Zentraleuropa","13","8244","Tschechische Republik","42","8244","Tschechische Republik","45","18"
"2008","021","21","Wollishofen","Ozeanien","5","Mittleres Ozeanien","53","8602","Fidschi Inseln","234","8602","Fidschi Inseln","245","1"
"2008","021","21","Wollishofen","Ozeanien","5","Südliches Ozeanien","56","8601","Australien","233","8601","Australien","244","11"
"2008","021","21","Wollishofen","Ozeanien","5","Südliches Ozeanien","56","8607","Neuseeland","238","8607","Neuseeland","249","6"
"2008","021","21","Wollishofen","Unbekannt","9","Unbekannt","99","8995","Staat unbekannt","275","8999","Ausland unbekannt","286","1"
"2008","023","23","Leimbach","Afrika","2","Nordafrika","21","8304","Algerien","63","8304","Algerien","70","2"
"2008","023","23","Leimbach","Afrika","2","Nordafrika","21","8331","Marokko","88","8331","Marokko","95","6"
"2008","023","23","Leimbach","Afrika","2","Nordafrika","21","8357","Tunesien","112","8357","Tunesien","119","5"
"2008","023","23","Leimbach","Afrika","2","Nordafrika","21","8359","Ägypten","114","8359","Ägypten","121","1"
"2008","023","23","Leimbach","Afrika","2","Ostafrika","22","8348","Somalia","104","8348","Somalia","111","23"
"2008","023","23","Leimbach","Afrika","2","Ostafrika","22","8362","Eritrea","117","8362","Eritrea","124","4"
"2008","023","23","Leimbach","Afrika","2","Südafrika","26","8349","Südafrika","105","8349","Südafrika","112","1"
"2008","023","23","Leimbach","Afrika","2","Südwestafrika","25","8305","Angola","64","8305","Angola","71","5"
"2008","023","23","Leimbach","Afrika","2","Westafrika","24","8310","Côte d'Ivoire","68","8310","Côte d'Ivoire","75","7"
"2008","023","23","Leimbach","Afrika","2","Westafrika","24","8312","Gambia","70","8312","Gambia","77","5"
"2008","023","23","Leimbach","Afrika","2","Westafrika","24","8313","Ghana","71","8313","Ghana","78","6"
"2008","023","23","Leimbach","Afrika","2","Westafrika","24","8322","Kongo","79","8322","Kongo","86","4"
"2008","023","23","Leimbach","Afrika","2","Westafrika","24","8345","Senegal","101","8345","Senegal","108","5"
"2008","023","23","Leimbach","Afrika","2","Zentralafrika","23","8323","Dem. Republik Kongo","80","8323","Dem. Republik Kongo","87","3"
"2008","023","23","Leimbach","Amerika","3","Karibik","32","8409","Dominikanische Republik","135","8409","Dominikanische Republik","142","5"
"2008","023","23","Leimbach","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","1"
"2008","023","23","Leimbach","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","18"
"2008","023","23","Leimbach","Amerika","3","Mittleres Südamerika","35","8410","Ecuador","136","8410","Ecuador","143","1"
"2008","023","23","Leimbach","Amerika","3","Mittleres Südamerika","35","8432","Peru","156","8432","Peru","163","4"
"2008","023","23","Leimbach","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","4"
"2008","023","23","Leimbach","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","15"
"2008","023","23","Leimbach","Amerika","3","Nördliches Südamerika","34","8424","Kolumbien","149","8424","Kolumbien","156","9"
"2008","023","23","Leimbach","Amerika","3","Südliches Südamerika","36","8401","Argentinien","127","8401","Argentinien","134","1"
"2008","023","23","Leimbach","Asien","4","Ostasien","42","8507","Chinesisches Taipei","187","8507","Chinesisches Taipei","194","3"
"2008","023","23","Leimbach","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8508","China (Volksrepublik China)","195","8"
"2008","023","23","Leimbach","Asien","4","Ostasien","42","8515","Japan","194","8515","Japan","202","3"
"2008","023","23","Leimbach","Asien","4","Ostasien","42","8539","Republik Korea","216","8539","Republik Korea","225","4"
"2008","023","23","Leimbach","Asien","4","Südasien","46","8506","Sri Lanka","186","8506","Sri Lanka","193","40"
"2008","023","23","Leimbach","Asien","4","Südasien","46","8510","Indien","189","8510","Indien","197","14"
"2008","023","23","Leimbach","Asien","4","Südasien","46","8533","Pakistan","211","8533","Pakistan","220","6"
"2008","023","23","Leimbach","Asien","4","Südasien","46","8546","Bangla Desh","221","8546","Bangla Desh","232","2"
"2008","023","23","Leimbach","Asien","4","Südostasien","47","8518","Kambodscha","197","8518","Kambodscha","205","1"
"2008","023","23","Leimbach","Asien","4","Südostasien","47","8525","Malaysia","204","8525","Malaysia","212","1"
"2008","023","23","Leimbach","Asien","4","Südostasien","47","8534","Philippinen","212","8534","Philippinen","221","3"
"2008","023","23","Leimbach","Asien","4","Südostasien","47","8542","Thailand","218","8542","Thailand","228","2"
"2008","023","23","Leimbach","Asien","4","Südostasien","47","8545","Vietnam","220","8545","Vietnam","231","3"
"2008","023","23","Leimbach","Asien","4","Westasien","44","8512","Irak","191","8512","Irak","199","15"
"2008","023","23","Leimbach","Asien","4","Westasien","44","8513","Iran","192","8513","Iran","200","7"
"2008","023","23","Leimbach","Asien","4","Westasien","44","8514","Israel","193","8514","Israel","201","1"
